"DateRange"	"Ranking"	"Song"	"SingerAlbum"	"DownloadCount"	"ManagementCompany"	"RecordCompany"
2017.05.21~2017.05.27	41	도원경 (桃源境)	빅스 (VIXX)|桃源境 (도원경)	28,907	젤리피쉬 엔터테인먼트	CJ E&M
2017.05.21~2017.05.27	42	DA DA DA (FEAT. HOODY)	로꼬 (LOCO)|BLEACHED	28,490	AOMG	로엔엔터테인먼트
2017.05.21~2017.05.27	43	All I Wanna Do (K) (Feat. Hoody, Loco)	박재범|EVERYTHING YOU WANTED	28,088	AOMG	CJ E&M
2017.05.21~2017.05.27	44	불장난	BLACKPINK|SQUARE TWO	27,892	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	45	Beautiful	크러쉬 (CRUSH)|도깨비 OST Part 4	27,673	CJ E&M,화앤담픽쳐스	CJ E&M
2017.05.21~2017.05.27	46	마에스트로 (Maestro)	창모 (CHANGMO)|돈 벌 시간 2	27,111	Deoksokids	루미넌트엔터테인먼트
2017.05.21~2017.05.27	47	입버릇	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	27,040	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	48	인기가요 (Feat. The Quiett & Dok2)	창모 (CHANGMO)|돈 번 순간	26,960	Ambition Musik	CJ E&M
2017.05.21~2017.05.27	49	Closer (Feat. Halsey)	The Chainsmokers|Collage	26,823	Disruptor Records, Columbia	Sony Music
2017.05.21~2017.05.27	50	BOMB (Feat. B.I, BOBBY)	싸이 (PSY)|PSY 8th 4X2=8	26,745	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	51	TT	TWICE|TWICEcoaster _ LANE 1	26,637	JYP Entertainment	지니뮤직
2017.05.21~2017.05.27	52	잼잼	아이유 (IU)|Palette	26,580	페이브엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	53	LOVE (Feat. 태양)	싸이 (PSY)|PSY 8th 4X2=8	26,442	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	54	그대라는 사치	한동근|The 3rd Digital Single `그대라는 사치`	26,373	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	55	Something Just Like This	The Chainsmokers, Coldplay|Something Just Like This	26,315	Disruptor Records, Columbia	Sony Music
2017.05.21~2017.05.27	56	Be There	CHEEZE|Be There	26,018	매직스트로베리사운드	로엔엔터테인먼트
2017.05.21~2017.05.27	57	Fine	태연 (TAEYEON)|My Voice - The 1st Album	25,795	SM Entertainment	지니뮤직
2017.05.21~2017.05.27	58	팩트폭행 (Feat. G-DRAGON)	싸이 (PSY)|PSY 8th 4X2=8	25,310	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	59	Swimming Fool	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	25,246	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	60	Rookie	레드벨벳(Red Velvet)|Rookie - The 4th Mini Album	25,191	SM Entertainment	지니뮤직
2017.05.21~2017.05.27	61	부담이 돼 (Feat. 휘인 of 마마무)	정키 (Jung Key)|EMPTY	25,066	도우즈 레코즈	로엔엔터테인먼트
2017.05.21~2017.05.27	62	잠시나마	황치열|군주 - 가면의 주인 OST Part.3	24,671	더하기미디어	다날엔터테인먼트
2017.05.21~2017.05.27	63	Love Yourself	Justin Bieber|Purpose (Deluxe Edition)	24,657	Def Jam Records, a division of UMG Recordings, Inc	Universal Music
2017.05.21~2017.05.27	64	에라 모르겠다	빅뱅|MADE	24,499	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	65	이 소설의 끝을 다시 써보려 해	한동근|이 소설의 끝을 다시 써보려 해	24,457	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	66	Crazy in Love	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	24,105	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	67	A.O.M.G.	로꼬 (LOCO)|BLEACHED	23,972	AOMG	로엔엔터테인먼트
2017.05.21~2017.05.27	68	아프지 마요	젝스키스|THE 20TH ANNIVERSARY	23,893	YG Entertainment	지니뮤직
2017.05.21~2017.05.27	69	남자의 정석 (Feat.보이비) (Prod.길 Of Magic Man...	거미|남자의 정석	23,549	씨제스엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	70	YESTERDAY	블락비 (Block B)|YESTERDAY	23,451	세븐시즌스	CJ E&M
2017.05.21~2017.05.27	71	이기주의보	로이킴|開花期 (개화기)	23,342	MMO엔터테인먼트, CJ E&M	CJ E&M
2017.05.21~2017.05.27	72	CHEER UP	TWICE|PAGE TWO	23,203	JYP Entertainment	지니뮤직
2017.05.21~2017.05.27	73	Decalcomanie (데칼코마니)	마마무 (Mamamoo)|MEMORY	23,114	RBW, CJ E&M	CJ E&M
2017.05.21~2017.05.27	74	IF I	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	23,106	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	75	널 사랑하지 않아	어반 자카파 (Urban Zakapa)|스틸	22,862	메이크어스엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	76	You(=I)	볼빨간 사춘기|Full Album RED PLANET	22,673	쇼파르뮤직	NHN벅스
2017.05.21~2017.05.27	77	우리집을 못 찾겠군요 (Feat. 볼빨간사춘기)	매드클라운 (Mad Clown)|우리집을 못 찾겠군요	22,356	스타쉽 엑스	로엔엔터테인먼트
2017.05.21~2017.05.27	78	낮보다는 밤	EXID|Eclipse	22,297	바나나컬쳐	Sony Music
2017.05.21~2017.05.27	79	D (half moon) (Feat. 개코)	DEAN|130 mood  TRBL	21,961	Joombas Co Ltd & Universal Music	Universal Music
2017.05.21~2017.05.27	80	Stay With Me	찬열, 펀치|도깨비 OST Part 1	21,932	CJ E&M,화앤담픽쳐스	CJ E&M
2017.05.21~2017.05.27	81	이름에게	아이유 (IU)|Palette	21,820	페이브엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	82	어디에도	엠씨더맥스 (M.C The Max)|pathos	21,804	뮤직앤뉴	뮤직앤뉴
2017.05.21~2017.05.27	83	MY I	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	21,679	플레디스	로엔엔터테인먼트
2017.05.21~2017.05.27	84	돌아오지마 (Feat. 용준형 of 비스트)	헤이즈 (Heize)|돌아오지마	21,340	CJ E&M	CJ E&M
2017.05.21~2017.05.27	85	MOVIE	비투비 (BTOB)|Feel`eM	21,045	큐브엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	86	내가 저지른 사랑	임창정|I`M	20,961	NH EMG	인터파크
2017.05.21~2017.05.27	87	지금, 우리	러블리즈|Lovelyz 2nd Album Repackage `지금, 우리`	20,917	울림 엔터테인먼트	CJ E&M
2017.05.21~2017.05.27	88	너란 봄 (Feat. 하림)	정은지|공간	20,714	플랜에이 엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	89	One More Rollie (Feat. 김효은 & Hash Swan...	창모 (CHANGMO)|돈 번 순간	20,235	Ambition Musik	CJ E&M
2017.05.21~2017.05.27	90	love (Feat. Syd)	DEAN|love	20,052	Joombas Co Ltd & Universal Music	Universal Music
2017.05.21~2017.05.27	91	FINGERTIP	여자친구 (GFRIEND)|여자친구 The 4th Mini Album `THE AWAKENING...	19,828	쏘스뮤직	로엔엔터테인먼트
2017.05.21~2017.05.27	92	숨	박효신|숨	19,687	글러브엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	93	러시안 룰렛 (Russian Roulette)	레드벨벳(Red Velvet)|Russian Roulette - The 3rd Mini Album	19,601	SM Entertainment	지니뮤직
2017.05.21~2017.05.27	94	Make Me Love You	태연 (TAEYEON)|My Voice - The 1st Album Deluxe Editio...	19,528	SM Entertainment	지니뮤직
2017.05.21~2017.05.27	95	See You Again (폴 워커 추모 엔딩곡)	Charlie Puth, Wiz Khalifa|분노의 질주_ 더 세븐 (Fast & Furious 7) OST	19,416	Warner Music	Warner Music
2017.05.21~2017.05.27	96	저 별	헤이즈 (Heize)|저 별	19,141	CJ E&M	CJ E&M
2017.05.21~2017.05.27	97	이쁘다니까	에디킴|도깨비 OST Part 5	19,104	CJ E&M,화앤담픽쳐스	CJ E&M
2017.05.21~2017.05.27	98	피 땀 눈물	방탄소년단|WINGS	19,036	빅히트 엔터테인먼트	로엔엔터테인먼트
2017.05.21~2017.05.27	99	넘어와 (Feat. 백예린)	DEAN|limbo	18,839	Joombas Co Ltd & Universal Music	Universal Music
2017.05.21~2017.05.27	100	별과 해	Kei (러블리즈)|군주 - 가면의 주인 OST Part.4	18,134	더하기미디어	다날엔터테인먼트
2017.05.28~2017.06.03	1	LONELY	씨스타 (Sistar)|LONELY	172,083	스타쉽엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	2	CALLING YOU	하이라이트(Highlight)|CALLING YOU	148,566	어라운드 어스	로엔엔터테인먼트
2017.05.28~2017.06.03	3	달콤한 빈말 (Feat. 바버렛츠)	백아연|Bittersweet	144,440	JYP Entertainment	지니뮤직
2017.05.28~2017.06.03	4	SIGNAL	TWICE|SIGNAL	98,059	JYP Entertainment	지니뮤직
2017.05.28~2017.06.03	5	NEVER	국민의 아들|PRODUCE 101 - 35 Boys 5 Concepts	81,658	CJ E&M	CJ E&M
2017.05.28~2017.06.03	6	I LUV IT	싸이 (PSY)|PSY 8th 4X2=8	77,215	YG Entertainment	지니뮤직
2017.05.28~2017.06.03	7	New Face	싸이 (PSY)|PSY 8th 4X2=8	75,469	YG Entertainment	지니뮤직
2017.05.28~2017.06.03	8	지나쳐 (FEAT. DEAN)	로꼬 (LOCO)|BLEACHED	74,718	AOMG	로엔엔터테인먼트
2017.05.28~2017.06.03	9	질투가 나 (Feat. 박지민)	백아연|Bittersweet	71,801	JYP Entertainment	지니뮤직
2017.05.28~2017.06.03	10	Oh Little Girl	슬레이트|PRODUCE 101 - 35 Boys 5 Concepts	70,309	CJ E&M	CJ E&M
2017.05.28~2017.06.03	11	열어줘	Knock|PRODUCE 101 - 35 Boys 5 Concepts	68,058	CJ E&M	CJ E&M
2017.05.28~2017.06.03	12	사랑앓이 (With 김나영)	FTISLAND (FT 아일랜드)|FTISLAND 10th Anniversary Special Digi...	68,049	FNC엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	13	Shape of You	Ed Sheeran|÷ (Deluxe)	65,305	Atlantic Records UK	Warner Music
2017.05.28~2017.06.03	14	맞지?	언니쓰|언니들의 슬램덩크 시즌 2	63,456	KBS미디어	로엔엔터테인먼트
2017.05.28~2017.06.03	15	처음부터 너와 나	볼빨간 사춘기|군주 - 가면의 주인 OST Part 2	62,554	더하기미디어	다날엔터테인먼트
2017.05.28~2017.06.03	16	하루종일	Jazzyfact (재지팩트)|Waves Like	59,552	ILLIONAIRE RECORDS	CJ E&M
2017.05.28~2017.06.03	17	팔레트 (Feat. G-DRAGON)	아이유 (IU)|Palette	58,644	페이브엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	18	오늘 취하면 (Feat.창모) (Prod. SUGA)	수란 (SURAN)|WINE	58,432	밀리언마켓	로엔엔터테인먼트
2017.05.28~2017.06.03	19	Show Time	It`s|PRODUCE 101 - 35 Boys 5 Concepts	54,987	CJ E&M	CJ E&M
2017.05.28~2017.06.03	20	I Know You Know	월하소년 (月下少年)|PRODUCE 101 - 35 Boys 5 Concepts	54,266	CJ E&M	CJ E&M
2017.05.28~2017.06.03	21	모해(mohae) (Feat. 볼빨간사춘기)	산이 (San E)|모해(mohae)	52,730	브랜뉴뮤직	로엔엔터테인먼트
2017.05.28~2017.06.03	22	SLEEP TIGHT	하이라이트(Highlight)|CALLING YOU	52,542	어라운드 어스	로엔엔터테인먼트
2017.05.28~2017.06.03	23	REALLY REALLY	위너(WINNER)|FATE NUMBER FOR	51,880	YG Entertainment	지니뮤직
2017.05.28~2017.06.03	24	1+1=0 (Feat. DEAN)	수란 (SURAN)|Walkin`	50,668	밀리언마켓	로엔엔터테인먼트
2017.05.28~2017.06.03	25	울고 싶지 않아	세븐틴|SEVENTEEN 4th Mini Album ‘Al1’	50,414	플레디스	로엔엔터테인먼트
2017.05.28~2017.06.03	26	미치고 싶다	한동근|한동근 1ST ALBUM ‘Your Diary’	45,339	플레디스	로엔엔터테인먼트
2017.05.28~2017.06.03	27	TOMBOY	혁오 (hyukoh)|23	44,607	두루두루AMC, HIGHGRND	지니뮤직
2017.05.28~2017.06.03	28	혼자	어반 자카파 (Urban Zakapa)|혼자	44,559	메이크어스엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	29	BLUE MOON (Prod. GroovyRoom)	효린, 창모|BLUE MOON	43,824	스타쉽엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	30	다시 만나는 날 (Goodbye for now)	규현 (KYUHYUN)|다시 만나는 날 (Goodbye for now)	43,691	SM Entertainment	지니뮤직
2017.05.28~2017.06.03	31	어땠을까 (Feat. 박정현)	싸이 (Psy)|6집 싸이6甲 Part 1	42,501	YG Entertainment	지니뮤직
2017.05.28~2017.06.03	32	밤편지	아이유 (IU)|밤편지	40,784	페이브엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	33	사랑이 잘 (With 오혁)	아이유 (IU)|사랑이 잘	40,597	페이브엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	34	첫눈처럼 너에게 가겠다	에일리 (Ailee)|도깨비 OST Part 9	39,590	CJ E&M,화앤담픽쳐스	CJ E&M
2017.05.28~2017.06.03	35	나랑 아니면	검정치마 (The Black Skirts)|TEAM BABY	37,406	HIGHGRND	지니뮤직
2017.05.28~2017.06.03	36	FOR YOU	씨스타 (Sistar)|LONELY	36,240	스타쉽엔터테인먼트	로엔엔터테인먼트
2017.05.28~2017.06.03	37	Marry Me	구윤회|마크툽 프로젝트 Vol.03	35,803	Maktub Studio	퍼플파인 엔터테인먼트
2017.05.28~2017.06.03	38	Cross The Street	Jazzyfact (재지팩트)|Waves Like	35,060	ILLIONAIRE RECORDS	CJ E&M
2017.05.28~2017.06.03	39	넘어져라	백아연|Bittersweet	34,548	JYP Entertainment	지니뮤직
2017.05.28~2017.06.03	40	아름다워	창모 (CHANGMO)|돈 벌 시간 2	34,409	Deoksokids	루미넌트엔터테인먼트
2017.05.28~2017.06.03	41	오빠야	신현희와김루트|신현희와김루트	33,321	디 오션 뮤직 (D Ocean Music)	미러볼뮤직
